id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,location,hashtags,link,retweet,quote_url
1067300035992285184,1067163233591721990,1543299132000,2018-11-26,23:12:12,MST,28250627,hide_in_anonymo,anticcp,,这个基因编辑婴儿很可能是假新闻。基因编辑不是找高手帮着改文章里的错别字和病句。如果一个成功的基因编辑婴儿诞生，那么意味着在这之前一定杀死过无数失败的产品，这件事不仅仅是伦理问题而且是严重的刑事犯罪。另外以目前中国基因技术的水品，基本上还停留在购买美国仪器靠测序赚钱的阶段。,['nyhopin'],[],[],0,0,0,,[],https://twitter.com/hide_in_anonymo/status/1067300035992285184,,
1067299616889090049,1067299616889090049,1543299032000,2018-11-26,23:10:32,MST,308309379,rolla_wu,八宝斉怪阿姨,,尽管基因编辑吧，跟我没关系，我没有下一代，我家到我这里终结，就不会称为红二代的奴隶,,[],[],5,0,4,,[],https://twitter.com/rolla_wu/status/1067299616889090049,,
1067299126662983680,1067299126662983680,1543298915000,2018-11-26,23:08:35,MST,1694467610,imlibra925,低端小廷~,,在某国人眼里，对基因编辑技术的受害当事婴儿进行“人道毁灭”、“安乐死”都可以，那性别暴力又算什么？  pic.twitter.com/jcdT3rnULg,,[],"['https://pbs.twimg.com/media/Ds_O3yHVYAARnUq.jpg', 'https://pbs.twimg.com/media/Ds_O3yGVsAAbghb.jpg', 'https://pbs.twimg.com/media/Ds_O3yHV4AAzhj2.jpg', 'https://pbs.twimg.com/media/Ds_O3yFU0AAOA3W.jpg']",0,0,15,,[],https://twitter.com/imlibra925/status/1067299126662983680,,
1067298838476550145,1067298838476550145,1543298847000,2018-11-26,23:07:27,MST,3834895214,zyfxuanhan,世纪之骄 ✊️✊️✊️,,中国百余科学家强烈谴责“基因编辑婴儿”：此项技术早就有，无任何创新  全球的生物医学科学家们不去做不敢做，因为脱靶的不确定性、巨大风险和伦理约束。  鸡国“领先世界”的招数  一靠偷、二靠抢，三靠突破底线丧天良  https://twitter.com/voachinese/status/1067061663373832192 …,,['https://twitter.com/voachinese/status/1067061663373832192'],[],0,0,0,,[],https://twitter.com/zyfxuanhan/status/1067298838476550145,,https://twitter.com/VOAChinese/status/1067061663373832192
1067298244584136705,1067290886348800000,1543298705000,2018-11-26,23:05:05,MST,907209028631117824,lizptheochem,Justin Lee,,别这么说，他可能就是被基因编辑出来的残次品,['baozimeixian'],[],[],0,0,2,,[],https://twitter.com/lizptheochem/status/1067298244584136705,,
1067297371392856066,1067297371392856066,1543298497000,2018-11-26,23:01:37,MST,956173548929732608,wallstormt,StormTweet,,【美国莱斯大学：对参与基因编辑婴儿事件教职员展开调查】北京时间11月27日下午消息，美国莱斯大学（Rice University）一名教职员工卷入基因编辑婴儿事件，本周一，莱斯大学对外宣称它已经对此事展开全面调查  https://www.ithome.com/0/397/125.htm  pic.twitter.com/eqMUpNU1el,,['https://www.ithome.com/0/397/125.htm'],['https://pbs.twimg.com/media/Ds_NTZLU0AAiRBJ.jpg'],0,0,1,,[],https://twitter.com/WallStormT/status/1067297371392856066,,
1067294998155091968,1067081328288423936,1543297931000,2018-11-26,22:52:11,MST,1065258881708777472,nqrvdx3xzbk61go,大法自然,,这件事很多人没问的一个问题是否中国官方是否已经秘密在启动各种基因编辑项目（军事、体育、等等）。就像西方的AI有时场景没有中国厉害是因为无处不在的镜头。。。,['free2tech'],[],[],1,0,1,,[],https://twitter.com/NQRVdx3xzBk61gO/status/1067294998155091968,,
1067294580939386880,1067265442769645568,1543297832000,2018-11-26,22:50:32,MST,130418726,dreamplan2501,無夢星球,,打倒基因暴君外星人！夺取人类基因自由！基因编辑是基本人权！让悲剧不在下一代重演！ via. 好莱坞反乌托邦题材编剧,['zululiu'],[],[],0,0,0,,[],https://twitter.com/dreamplan2501/status/1067294580939386880,,
1067294455135391744,1067225683498160129,1543297802000,2018-11-26,22:50:02,MST,886724629389336577,fb_china_today,China’s New-Gen Civil Force (CNCF),,基因编辑和ai廉价劳动力连在一起看可以多少揣摩到中国发展的核心竞争力。无底线不要脸和无视生命。这也是中国梦这个大马力却不怎么高效的引擎需要源源不断拿中国人去当燃料现实体现。,['nytchinese'],[],[],0,0,0,,[],https://twitter.com/fb_china_today/status/1067294455135391744,,
1067294391902105606,1067040036644884481,1543297787000,2018-11-26,22:49:47,MST,850612431780958209,reallrl,Ash-1917,,我不能确定西方也进行了这类实验，但这类实验不论在任何国家各地区都应该是被禁止的，这和国家无关。这个教授可不是老实人，老实人不会在基因编辑大会前一天把这种实验昭告天下，要知道这件事是不可能得到任何一个正常运行的伦理委员会的批准的，国内的学术界已经被这个人搞得头都大了。,"['2uzymtqesumw4xl', 'bbcchinese']",[],[],0,0,0,,[],https://twitter.com/realLRL/status/1067294391902105606,,
1067294141590061056,1067081328288423936,1543297727000,2018-11-26,22:48:47,MST,105426679,free2tech,FreeTech,,西方把每个“宝宝”都当成“上帝的赐福”，而中共国人哪？一贯标准：有没有“用”！ 民主不能当饭吃，没用！中共就挺好 残疾人，没用！8000万残疾人，大街上看不到几个。 女儿，没用！造成3000万光棍，还要说她们堕落把国家搞堕落了。 它们的追求和一头猪，真没啥两样。它们喜欢基因编辑婴儿，有啥好震惊的？,,[],[],1,6,32,,[],https://twitter.com/Free2Tech/status/1067294141590061056,,
1067293530207309824,1067293530207309824,1543297581000,2018-11-26,22:46:21,MST,956173548929732608,wallstormt,StormTweet,,【基因峰会组委会主席回应：选贺建奎发言时他还无过错】27日，第二届国际人类基因组编辑国际峰会在香港开幕。截至12时，因“基因编辑婴儿”受关注的贺建奎并未出现。峰会组委会主席、诺  https://www.miaopai.com/show/hloHAPU25UlYqollzH8dJym-uAeYW-WRCEoi5w__.htm …,,['https://www.miaopai.com/show/hloHAPU25UlYqollzH8dJym-uAeYW-WRCEoi5w__.htm'],[],0,0,0,,[],https://twitter.com/WallStormT/status/1067293530207309824,,
1067293235867901953,1067293235867901953,1543297511000,2018-11-26,22:45:11,MST,24655075,sshnuke,sshnuke_Slaughter,,既基因编辑人各路人马纷纷“我不是我没有我不知道”之后，另一个国家重点项目天河工程的各相关方在媒体记者采访时也纷纷表演了“我不是我没有我不知道”大法，真实传统艺能,,[],[],0,0,0,,[],https://twitter.com/sshnuke/status/1067293235867901953,,
1067293204976828416,1067293204976828416,1543297504000,2018-11-26,22:45:04,MST,1022827169985097728,yangfanqh,扬帆起航,,“基因编辑婴儿”制造者的大梦：我要使它成为典范  http://dlvr.it/QsBkSD  pic.twitter.com/nnSSmxWlWq,,['http://dlvr.it/QsBkSD'],['https://pbs.twimg.com/media/Ds_Jg2YU8AA-eM1.jpg'],0,0,0,,[],https://twitter.com/yangfanqh/status/1067293204976828416,,
1067292749714452480,1067292749714452480,1543297395000,2018-11-26,22:43:15,MST,241343869,kiruria281,エビフライ,,关于贺建奎副教授对人体胚胎进行基因编辑研究的情况声明   https://www.sustc.edu.cn/news_events_/5524 …,,['https://www.sustc.edu.cn/news_events_/5524'],[],0,1,0,,[],https://twitter.com/kiruria281/status/1067292749714452480,,
1067292641023258624,1067282751198392320,1543297369000,2018-11-26,22:42:49,MST,914197411223846912,mozi_x,mozi,,没有光速飞行前，基因编辑出慢生人，也是人类星际文明的希望啊,['dumu_r'],[],[],0,0,0,,[],https://twitter.com/mozi_x/status/1067292641023258624,,
1067292444172050432,1067292444172050432,1543297322000,2018-11-26,22:42:02,MST,335606210,bannedebook,禁闻网,,#基因编辑婴儿 德伦理学家狠批：不负责任的人类试验 - 禁闻网  https://www.bannedbook.org/bnews/topimagenews/20181127/1037884.html … #不负责任 #人类 #伦理 #基因 #基因编辑 #基因编辑婴儿 #婴儿 #理学家 #编辑 #试验 pic.twitter.com/dmRCKSKaAU,,['https://www.bannedbook.org/bnews/topimagenews/20181127/1037884.html'],['https://pbs.twimg.com/media/Ds_I0mZVYAAJv8i.jpg'],0,0,1,,"['#基因编辑婴儿', '#不负责任', '#人类', '#伦理', '#基因', '#基因编辑', '#基因编辑婴儿', '#婴儿', '#理学家', '#编辑', '#试验']",https://twitter.com/bannedebook/status/1067292444172050432,,
1067291029278154753,1067291029278154753,1543296985000,2018-11-26,22:36:25,MST,209445668,sbschinese,SBS Mandarin普通话电台,,什么是基因编辑？为何首例基因编辑宝宝遭到学者们群起谴责？在一个婴儿还不能决定自身命运的时候，人为地替他/她作出决定，未来谁来替他/她分担可能面临的风险？  https://www.sbs.com.au/yourlanguage/mandarin/zh-hans/article/2018/11/27/shi-yao-shi-ji-yin-bian-ji-wei-he-he-jian-kui-bei-quan-qiu-xue-zhe-qun-qi-qian-ze?language=zh-hans …,,['https://www.sbs.com.au/yourlanguage/mandarin/zh-hans/article/2018/11/27/shi-yao-shi-ji-yin-bian-ji-wei-he-he-jian-kui-bei-quan-qiu-xue-zhe-qun-qi-qian-ze?language=zh-hans'],[],0,0,0,,[],https://twitter.com/sbschinese/status/1067291029278154753,,
1067290914232524800,1067290914232524800,1543296957000,2018-11-26,22:35:57,MST,318366744,wenqiangjp,東京温哥,,“基因编辑”的深远影响在于，掌权者和财富拥有者必将利用这种技术制造社会乃至人种的永恒不平等，毕竟修改过的基因也是可以遗传的。人去做上帝做的事，是灭亡的基本路径。当然上帝会不会忍到那一天就不知道了… #基因编辑,,[],[],0,0,0,,['#基因编辑'],https://twitter.com/wenqiangjp/status/1067290914232524800,,
1067290832254824448,1067290832254824448,1543296938000,2018-11-26,22:35:38,MST,197076166,icatbox,WH,,关于基因编辑婴儿诞生的新闻下，还有许多评论支持贺的行为，简直可怕。不说别的，在事后才发新闻通报这一条，就非常不道德了。而且据说明明有其他方法可以避免感染HIV的，偏偏要通过这种方式。贺真的是做了错事还引以为荣。,,[],[],0,1,0,,[],https://twitter.com/icatbox/status/1067290832254824448,,
1067290496635158528,1067290496635158528,1543296858000,2018-11-26,22:34:18,MST,935287050525396992,nikkeicn,Nikkei日经中文,,基因编辑婴儿诞生？此事有3个关键点: 有中国研究者表示，把“基因编辑”用于人的受精卵，生出了双胞胎女婴。这一成果被指出存在可靠性和伦理问题。那么，基因编辑的医疗应用动向和各国的监管处于什么状态呢？  https://ift.tt/2Riqa0g ,,['https://ift.tt/2Riqa0g'],[],0,0,0,,[],https://twitter.com/NikkeiCN/status/1067290496635158528,,
1067290224374489089,1067290224374489089,1543296793000,2018-11-26,22:33:13,MST,935515225863917568,bin548,Bin Bao,,"""首例艾滋病免疫的基因编辑婴儿降生，为什么我们无法停止担忧？""  http://www.guokr.com/article/445774/  #others #feedly",,['http://www.guokr.com/article/445774/'],[],0,0,0,,"['#others', '#feedly']",https://twitter.com/bin548/status/1067290224374489089,,
1067290065766768641,1067163233591721990,1543296755000,2018-11-26,22:32:35,MST,823232780,wztphuw,uw ph,,老何你低估了，低估了墙国科技界加宣传机器的造假能力！前不久，河北科大某副教授领先世界的基因编辑技术最终被证明是一场骗局就是一例。还如那个吹上天的量子通信卫星，实际上是基础的量子配对实验，真正的量子通信还需要发个卫星？对这种所谓的成果，首先需要的是对做人基本道德的质疑！,['nyhopin'],[],[],0,0,0,,[],https://twitter.com/wztphuw/status/1067290065766768641,,
1067289695309176832,1067289695309176832,1543296667000,2018-11-26,22:31:07,MST,825607912663904256,lancerzqh,皓月当空,,现在贫富阶层接受到的不同质量的教育，不就是把人区分开来了吗？基因编辑只不过是把区分竞争提前到子宫里罢了。,,[],[],0,1,1,,[],https://twitter.com/lancerzqh/status/1067289695309176832,,
1067289471178039296,1067289471178039296,1543296613000,2018-11-26,22:30:13,MST,246293443,kun2xi,kun2xi,,100+国内科学家联名反对基因编辑，说明知识分子们还是知道对错的。但你国像@pengyun97 这种傻逼粉红其实占了大多数，捉急。,['pengyun97'],[],[],0,0,0,,[],https://twitter.com/kun2xi/status/1067289471178039296,,
1067288994101133312,1067209906913071104,1543296500000,2018-11-26,22:28:20,MST,796335424322969600,adamwuqwq,adamQwQ,,这个东西门槛很低的，也没有什么绝对的成功和不成功。现在技术上还无法避免脱靶，所以或多或少有问题，只不过有的碰巧成功了罢了，对于科学其实毫无意义。但如果真的如此搞起了基因编辑的浪潮，那就是人类的末日,['solaritise'],[],[],1,0,6,,[],https://twitter.com/adamwuqwq/status/1067288994101133312,,
1067288521734422528,1067288521734422528,1543296387000,2018-11-26,22:26:27,MST,39000543,sailingger,Catcher,,浙大教授王立铭:为什么基因编辑婴儿在今天不可原谅?  http://tech.sina.com.cn/d/2018-11-27/doc-ihmutuec3896316.shtml …,,['http://tech.sina.com.cn/d/2018-11-27/doc-ihmutuec3896316.shtml'],[],0,6,4,,[],https://twitter.com/sailingger/status/1067288521734422528,,
1067288518764969984,1067288518764969984,1543296386000,2018-11-26,22:26:26,MST,1018021499259637762,suning11308028,suning,,11月26号，一位名叫贺建奎的中国研究人员声称，一对经过他进行〝基因编辑〞、具有爱滋病免疫力的双胞胎女婴这个月在大陆出生。这是首宗人类基因改造案例  大陆46名律师当天联名发布声明说，贺建奎涉嫌违法进行人体胚胎活动，警方应立即立案侦查，并对他采取强制措施。 同时还应调查事件的各方责任人  pic.twitter.com/oN27P33J41,,[],[],0,7,10,,[],https://twitter.com/suning11308028/status/1067288518764969984,,
1067288171711389697,1067095805088034816,1543296304000,2018-11-26,22:25:04,MST,1052707768111513600,wwedhappiness,惟,,稍微了解点基因技术的应该知道，所谓的基因编辑并不是真正意义的编辑，基因技术用于人体根本不成熟，这些人拿着火柴到处找油点，真的是怕行尸走肉不会演个现实版。,['y8brjt1taj3bo1w'],[],[],0,0,4,,[],https://twitter.com/wwedhappiness/status/1067288171711389697,,
1067288170843246592,1067081328288423936,1543296303000,2018-11-26,22:25:03,MST,105426679,free2tech,FreeTech,,其实你是中共国人也好，小时候受过中共教育的华人也罢，扪心问问，你真的反感通过基因编辑技术，让自己有一个“完美宝宝”吗？ 大陆在中共这几代人的统治下，早就变成一个“实用至上”的国家了。多少女婴出生就被淹死丢弃。 这消息出来的时候，中共国99.9%的人是欢心雀跃“伟大成就”的，别装外宾了，成不？,,[],[],2,2,26,,[],https://twitter.com/Free2Tech/status/1067288170843246592,,
1067287819918311424,1067287819918311424,1543296220000,2018-11-26,22:23:40,MST,961600548318294016,bvxcshkld,O🌹,,上半年读过的七堇年新小说「无梦之境」  里面描绘了一个基因编辑泛滥的世界 基因超市里有无数种选择 只要有钱就可以生出完美的子女 而做清洁工作的文中女主 拼命给儿子选择了她以为的完美 控制儿子的人生却落得两败俱伤 最终决裂的时候——她又去基因超市买下了一个新的可以完全控制的女儿  pic.twitter.com/18KUycAPwD,,[],['https://pbs.twimg.com/media/Ds_EnAsV4AAHEg3.jpg'],0,0,0,,[],https://twitter.com/Bvxcshkld/status/1067287819918311424,,
1067287713760583680,1067287713760583680,1543296194000,2018-11-26,22:23:14,MST,434472250,zhaozhenxiang,中共政治深度解读,,【中国首例基因编辑婴儿涉违法 贺建奎背景涉莆田系】中共官媒日前高调报导“世界首例免疫艾滋病的基因编辑婴儿在中国诞生”的消息，引爆海内外舆论。随后122位中外科学家签署联合声明表示坚决反对和强烈谴责。据报该项目背景很深，“莆田系”也涉入其中。舆论压力下官方随即变调。  http://cn.epochtimes.com/gb/18/11/26/n10875883.htm …,,['http://cn.epochtimes.com/gb/18/11/26/n10875883.htm'],[],0,0,2,,[],https://twitter.com/zhaozhenxiang/status/1067287713760583680,,
1067287580050243587,1067287580050243587,1543296162000,2018-11-26,22:22:42,MST,924705897770815488,magiccirclewill,ring,,哎，基因编辑这事又让我感到作为一只支那猪感到无比羞耻，土共这个垃圾物种能不能自己建个国折腾，放过我们这些正常人吧，真的受不了了。说真的，土共那帮垃圾的基因都拉去测测看看是什么族裔，什么毛邓胡包都测测，真他妈不信跟我们这些正常人是一个来源。,,[],[],0,1,2,,[],https://twitter.com/magiccirclewill/status/1067287580050243587,,
1067287468074950656,1067287468074950656,1543296136000,2018-11-26,22:22:16,MST,232201624,fangshimin,方舟子,,母婴传播可以通过药物有效地阻断，用不着做基因编辑。而且在这个案例中母亲并没有感染艾滋病毒。  https://twitter.com/jackzheng8/status/1067199807285063681 …,,['https://twitter.com/jackzheng8/status/1067199807285063681'],[],8,12,74,,[],https://twitter.com/fangshimin/status/1067287468074950656,,https://twitter.com/JackZheng8/status/1067199807285063681
1067286927416553472,1067209906913071104,1543296007000,2018-11-26,22:20:07,MST,975412921936367616,impendingplague,NOVA ECHO ROMEO ALPHA（INSANE COSMOS）,,成年个体也能做基因编辑，当然技术难度大多了。  肿瘤治疗就有用病毒蛋白携带编辑基因去感染体内细胞，植入外源基因的。这种实验已经做过了。,"['kakaryou_san', 'solaritise']",[],[],1,0,2,,[],https://twitter.com/impendingplague/status/1067286927416553472,,
1067286302570074113,1067286302570074113,1543295858000,2018-11-26,22:17:38,MST,817348997522173952,kac_moody_algeb,并行并存2,,贺建奎。基因编辑婴儿。  https://twitter.com/nytchinese/status/1067244116004589568 …,,['https://twitter.com/nytchinese/status/1067244116004589568'],[],0,0,0,,[],https://twitter.com/kac_moody_algeb/status/1067286302570074113,,https://twitter.com/nytchinese/status/1067244116004589568
1067286054657376257,1067286054657376257,1543295799000,2018-11-26,22:16:39,MST,57536772,eachgo,初夜,,美国莱斯大学周一表示，已开始对参与基因编辑婴儿研究的该校教员Michael Deem展开“全面调查”。这名莱斯大学的生物工程教授在周日接受美联社采访时，称他为在中国展开的这项研究工作提供了帮助。 //所以是有多少人参与了,,[],[],1,15,16,,[],https://twitter.com/eachgo/status/1067286054657376257,,
1067285930879451136,1067285930879451136,1543295769000,2018-11-26,22:16:09,MST,423627338,baizxzxx,baizx,,基因编辑婴儿 人家已经做完了 你们争议什么……还是好好的 做好 这个婴儿 普通生活的事宜吧 希望他以后的人生路 不会被各种恶意伤害。,,[],[],0,0,0,,[],https://twitter.com/baizxzxx/status/1067285930879451136,,
1067285874503634944,1067209906913071104,1543295756000,2018-11-26,22:15:56,MST,931559330360336384,touyamasayaka,遠山彩,,只是基因编辑了的干细胞没被销毁。按理说应该销毁的，但是这次甚至让他生出来了,"['kakaryou_san', 'solaritise']",[],[],0,0,0,,[],https://twitter.com/TouyamaSayaka/status/1067285874503634944,,
1067285055037353984,1067285055037353984,1543295560000,2018-11-26,22:12:40,MST,25067314,ftchinese,FTChinese,,【中国诞生世界首例基因编辑婴儿 引发愤慨】南方科技大学的贺建奎宣称，他对受精卵进行过基因编辑的双胞胎女婴已经出生。监管者和科学家纷纷批评此举有违伦理。 http://www.ftchinese.com/story/001080397?full=y&ccode=2G172004 … pic.twitter.com/WWIsvl6FY0,,['http://www.ftchinese.com/story/001080397?full=y&ccode=2G172004'],['https://pbs.twimg.com/media/Ds_CGL8U8AAZMHn.jpg'],1,2,4,,[],https://twitter.com/FTChinese/status/1067285055037353984,,
1067285027006767104,1067135173404368896,1543295554000,2018-11-26,22:12:34,MST,1001374282029543424,petercn5,PeterCN,,贺建奎说人类已发展到胚胎基因编辑阶段，如果不是他也会有其他人做这件事。 照他的逻辑，如果不是他进监狱，也会有其他人进监狱。🤣,['voachinese'],[],[],0,0,3,,[],https://twitter.com/PeterCN5/status/1067285027006767104,,
1067284926699950081,1067284926699950081,1543295530000,2018-11-26,22:12:10,MST,931559330360336384,touyamasayaka,遠山彩,,南科大某贺教授搞出来这个基因编辑婴儿就是在哗众取宠… 简直是疯子…,,[],[],0,0,1,,[],https://twitter.com/TouyamaSayaka/status/1067284926699950081,,
1067284888921853952,1067241280097284096,1543295521000,2018-11-26,22:12:01,MST,397325208,zjshouji,木二,,这智商，患者还是个受精卵怎么愿意？他这是打法律擦边球。不关第三方的事……真是猪脑壳。你知道不知道这个基因编辑技术本身就有脱靶的可能性。有可能把别的基因信息也编辑了。给小孩还来的痛苦算谁的？即使一时没事，谁能保证新的基因不会对人类基因库产生污染，到时出现大面积的问题的时候如何自处？,"['wangdong', 'dumu_r']",[],[],0,0,1,,[],https://twitter.com/zjshouji/status/1067284888921853952,,
1067284846265884673,1067280351016321024,1543295511000,2018-11-26,22:11:51,MST,993044462254178305,zidanfei2018,zidanfei（我们都是战友，不是什么粉）,,是挺安全的，马上要基因编辑下一代了！,"['kem1115129638', 'wenyan2']",[],[],0,0,0,,[],https://twitter.com/zidanfei2018/status/1067284846265884673,,
1067284755618529280,1067261600527134720,1543295489000,2018-11-26,22:11:29,MST,3028250728,inspirehep23,秋色以晚,,要是基因编辑有这么容易，那学生物的干嘛还费劲老命去找各种限制酶,"['7shawyoe', 'moonxinming']",[],[],0,0,1,,[],https://twitter.com/inspirehep23/status/1067284755618529280,,
1067283892866957312,1067283892866957312,1543295283000,2018-11-26,22:08:03,MST,2664230101,wallsttv,華爾街電視 Wall St TV,,人类基因组编辑国际峰会提出基因编辑临床试验10条原则  http://dlvr.it/QsBfNZ ,,['http://dlvr.it/QsBfNZ'],[],0,0,0,,[],https://twitter.com/WallStTV/status/1067283892866957312,,
1067283500271788032,1067252898457952256,1543295190000,2018-11-26,22:06:30,MST,485229917,marco201202,马可 Marco,,能请韩建奎科学家把文贵先生说谎骂人的那个DNA基因编辑一下么。  这个不说谎不骂人了，就象喜玛拉雅的总统先生了。,['milpitas95035'],[],[],0,0,3,,[],https://twitter.com/Marco201202/status/1067283500271788032,,
1067283487584018432,1067283483100241927,1543295187000,2018-11-26,22:06:27,MST,1269441890,szxiaojl,老肖©,,牺牲，是杀人。（@chenshaoju：人民网上关于免疫HIV的基因编辑婴儿的报道已经被删掉了。）,['chenshaoju'],[],[],0,0,0,,[],https://twitter.com/szxiaojl/status/1067283487584018432,,
1067283456323923968,1067283456323923968,1543295179000,2018-11-26,22:06:19,MST,1491196736,neverlandwang0,王允,,今天两个新闻可以摆在一起看。基因编辑婴孩的诞生是科学的异化；对杨佳的祭奠，表明杨佳以反社会的行为编辑了这个文化的基因，这也是一种异化。两者都引起人们的担忧，但后者也引起了对施予者的同情。    https://www.rfa.org/mandarin/yataibaodao/renquanfazhi/nu-11262018095507.html …,,['https://www.rfa.org/mandarin/yataibaodao/renquanfazhi/nu-11262018095507.html'],[],1,5,8,,[],https://twitter.com/NeverlandWang0/status/1067283456323923968,,
1067282205913858048,1067282205913858048,1543294881000,2018-11-26,22:01:21,MST,942311256,smusiczz,🆂🅼🆄🆂🅸🅲 丶ArtDESIGN,,理智看待“基因编辑婴儿” | 给非生物学家的知识点梳理  https://ift.tt/2SbZUVx  #zhihu pic.twitter.com/LjKtbHZkBR,,['https://ift.tt/2SbZUVx'],['https://pbs.twimg.com/media/Ds-_gqoXgAABYmC.jpg'],0,0,0,,['#zhihu'],https://twitter.com/smusiczz/status/1067282205913858048,,
1067282167057666048,1067282167057666048,1543294872000,2018-11-26,22:01:12,MST,753507897024229376,zhihu_choice,知乎·每日精選,,理智看待“基因编辑婴儿” | 给非生物学家的知识点梳理 （本文首发于微信公众号《驻波》，发布在知乎平台已获得官方许可） 短短不到二十小时里，基因编辑  http://zhuanlan.zhihu.com/p/50924606?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title …,,['http://zhuanlan.zhihu.com/p/50924606?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title'],[],0,0,0,,[],https://twitter.com/Zhihu_choice/status/1067282167057666048,,
1067282073751191552,1067282073751191552,1543294850000,2018-11-26,22:00:50,MST,2493312571,cntechnews,科技新闻,,“基因编辑婴儿”何来？ “从200个初筛到约50个，然后在患者家庭同意的情况下，把微信转发给了贺建奎团队工作人员，之后他们是单  http://www.mychinanews.com/news/n/7/2217737 … pic.twitter.com/AwgPAJ2mQz,,['http://www.mychinanews.com/news/n/7/2217737'],['https://pbs.twimg.com/media/Ds-_Y-7V4AMoqAy.jpg'],0,0,0,,[],https://twitter.com/cntechnews/status/1067282073751191552,,
1067282061453484032,1067282061453484032,1543294847000,2018-11-26,22:00:47,MST,2493738414,cnmainland,中国大陆新闻,,国家卫健委关于“基因编辑婴儿”有关报道的回应 据国家卫生健康委员会网站11月26日最新消息，26日，有媒体就“免疫艾滋病基因  http://www.mychinanews.com/news/n/11/2217762 … pic.twitter.com/alv7VceX1Z,,['http://www.mychinanews.com/news/n/11/2217762'],['https://pbs.twimg.com/media/Ds-_YQGVAAABWEj.jpg'],0,0,0,,[],https://twitter.com/cnmainland/status/1067282061453484032,,
1067281903445696513,1066935288017141761,1543294809000,2018-11-26,22:00:09,MST,943427915324178432,evolutionlei,EvolutionLei,,基因编辑婴儿的诞生，是时代伦理混乱的注脚。科学家如果失去理性和人伦道德，将是人类的灾难！,"['hsgxwyj', 'williamlong']",[],[],0,0,0,,[],https://twitter.com/EvolutionLei/status/1067281903445696513,,
1067281884227428352,1067281884227428352,1543294804000,2018-11-26,22:00:04,MST,2790292801,mjaustralianews,澳洲看天下,,【热点】中国科学家因宣称“基因编辑”双胞胎降生而受到同行和医学伦理学家谴责  http://dlvr.it/QsBdYK  pic.twitter.com/OJUp8nx1Mf,,['http://dlvr.it/QsBdYK'],['https://pbs.twimg.com/media/Ds-_N5ZVAAAgG7j.jpg'],0,0,0,,[],https://twitter.com/MJAustralianews/status/1067281884227428352,,
1067281705659097088,1067281042757713920,1543294762000,2018-11-26,21:59:22,MST,2671632271,852353003,認真君@宿毛二等水兵,,可能这位以为“转基因食品”是对已制成的食品进行基因编辑,['fangshimin'],[],[],0,0,5,,[],https://twitter.com/852353003/status/1067281705659097088,,
1067281677838368768,1067281677838368768,1543294755000,2018-11-26,21:59:15,MST,1042301291349729281,thepaper_bot,澎湃新闻 bot,,南方科大对基因编辑婴儿不知情：深表震惊，贺建奎已停薪留职  https://thepaper-bot.blogspot.com/2018/11/blog-post_388.html …,,['https://thepaper-bot.blogspot.com/2018/11/blog-post_388.html'],[],0,0,0,,[],https://twitter.com/thepaper_bot/status/1067281677838368768,,
1067281533503922176,1067276445272039424,1543294721000,2018-11-26,21:58:41,MST,1057923431855996928,alexand88912064,小了白了兔,,男HIV阳性，女阴性，通过现有技术完全能够不通过基因编辑产生健康的孩子，且在正常生活条件下孩子不会感染HIV。所以这个实验的立论基础就是不完备的。,['kgdbjrths4zqiuu'],[],[],0,0,0,,[],https://twitter.com/Alexand88912064/status/1067281533503922176,,
1067281531754885120,1067281531754885120,1543294720000,2018-11-26,21:58:40,MST,956173548929732608,wallstormt,StormTweet,,【深圳和美妇儿科医院总经理程珍：怀疑贺建奎报告作假，已报案】日前，首例免疫艾滋病基因编辑婴儿引发争议。此前，在一份名为《深圳和美妇儿科医院医学伦理委员会审查申请书》的文件上，包括该院领导黄华锋在内的7人签字同意了贺建奎试验“符合伦理规范，同意开展 ...  http://m.weibo.cn/status/4310951190374283 … pic.twitter.com/yrWy6ibhsc,,['http://m.weibo.cn/status/4310951190374283'],"['https://pbs.twimg.com/media/Ds--5OSV4AAvuF5.jpg', 'https://pbs.twimg.com/media/Ds--5YsVsAEslKw.jpg']",0,0,0,,[],https://twitter.com/WallStormT/status/1067281531754885120,,
1067281427241160704,1067281427241160704,1543294696000,2018-11-26,21:58:16,MST,2854238414,godfather3721,Godfather✊️✊️✊️🔥G,,通过编辑新生儿基因防止感染艾滋病只是一种美丽的幻想，并没有被实际证实而且实用！  所谓的被真正证实就是百分之百的这样一批被基因编辑人最少也要一百人吧，从生下来到老死的过程中，不断注入艾滋病病毒，而结果都是感染不了艾滋病，这才有说服力！  否则就是画在天上的海市蜃楼，再美丽也是幻影！！  https://twitter.com/maixiaomai828/status/1067213782219317248 …,,['https://twitter.com/maixiaomai828/status/1067213782219317248'],[],0,0,0,,[],https://twitter.com/godfather3721/status/1067281427241160704,,https://twitter.com/maixiaomai828/status/1067213782219317248
